concept_id,concept_name,concept_code,vocabulary_id,drug_group
19135441,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848140,RxNorm,amlodipine
974886,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848151,RxNorm,amlodipine
36217720,Amlodipine / valsartan Oral Product,1152289,RxNorm,amlodipine
1361525,Amlodipine 1 MG/ML Oral Suspension [Katerzia],2184126,RxNorm,amlodipine
1560062,Amlodipine 2.5 MG / celecoxib 200 MG Oral Tablet [Consensi],2049593,RxNorm,amlodipine
19128165,Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet [Caduet],750231,RxNorm,amlodipine
40008976,Amlodipine Extended Release Oral Capsule,437441,RxNorm,amlodipine
40167839,Amlodipine / telmisartan Oral Tablet [Twynsta],876517,RxNorm,amlodipine
19128159,Amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet [Caduet],750219,RxNorm,amlodipine
36217713,Amlodipine / atorvastatin Pill,1152282,RxNorm,amlodipine
40171552,Amlodipine 10 MG / Benazepril hydrochloride 40 MG [Lotrel],898347,RxNorm,amlodipine
19128163,Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet [Caduet],750227,RxNorm,amlodipine
19122209,Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,597980,RxNorm,amlodipine
19128151,Amlodipine 10 MG / atorvastatin 20 MG Oral Tablet [Caduet],750203,RxNorm,amlodipine
19102566,Amlodipine 5 MG / atorvastatin 80 MG Oral Tablet,404011,RxNorm,amlodipine
1332494,Amlodipine 10 MG / atorvastatin 20 MG Oral Tablet,597967,RxNorm,amlodipine
19128155,Amlodipine 10 MG / atorvastatin 80 MG Oral Tablet [Caduet],750211,RxNorm,amlodipine
40144458,Amlodipine / atorvastatin Oral Tablet [Caduet],750218,RxNorm,amlodipine
19122210,Amlodipine 10 MG / atorvastatin 40 MG Oral Tablet,597990,RxNorm,amlodipine
19128157,Amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet [Caduet],750215,RxNorm,amlodipine
1332499,Amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,597984,RxNorm,amlodipine
19128169,Amlodipine 5 MG / atorvastatin 80 MG Oral Tablet [Caduet],750239,RxNorm,amlodipine
19128161,Amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet [Caduet],750223,RxNorm,amlodipine
1332495,Amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet,597971,RxNorm,amlodipine
19128153,Amlodipine 10 MG / atorvastatin 40 MG Oral Tablet [Caduet],750207,RxNorm,amlodipine
1332500,Amlodipine 10 MG / atorvastatin 10 MG Oral Tablet,597987,RxNorm,amlodipine
1332522,Amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet,597993,RxNorm,amlodipine
40008941,Amlodipine / atorvastatin Oral Tablet,405788,RxNorm,amlodipine
19128149,Amlodipine 10 MG / atorvastatin 10 MG Oral Tablet [Caduet],750199,RxNorm,amlodipine
1332496,Amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet,597974,RxNorm,amlodipine
1332497,Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet,597977,RxNorm,amlodipine
19128167,Amlodipine 5 MG / atorvastatin 40 MG Oral Tablet [Caduet],750235,RxNorm,amlodipine
19102567,Amlodipine 10 MG / atorvastatin 80 MG Oral Tablet,404013,RxNorm,amlodipine
19128165,Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet [Caduet],750231,RxNorm,amlodipine
19128159,Amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet [Caduet],750219,RxNorm,amlodipine
40171553,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule,898350,RxNorm,amlodipine
40171556,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule,898353,RxNorm,amlodipine
19061252,Amlodipine 2.5 MG / benazepril 5 MG Oral Capsule,248267,RxNorm,amlodipine
40008942,Amlodipine / benazepril Oral Capsule,371002,RxNorm,amlodipine
40171551,Amlodipine 10 MG / Benazepril hydrochloride 40 MG Oral Capsule [Lotrel],898348,RxNorm,amlodipine
40171560,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule [Lotrel],898358,RxNorm,amlodipine
40171548,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule [Lotrel],898344,RxNorm,amlodipine
40171563,Amlodipine 5 MG / Benazepril hydrochloride 40 MG Oral Capsule [Lotrel],898361,RxNorm,amlodipine
40171554,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule [Lotrel],898352,RxNorm,amlodipine
40171550,Amlodipine 10 MG / Benazepril hydrochloride 40 MG Oral Capsule,898346,RxNorm,amlodipine
40171557,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule [Lotrel],898355,RxNorm,amlodipine
40171547,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule,898342,RxNorm,amlodipine
40171562,Amlodipine 5 MG / Benazepril hydrochloride 40 MG Oral Capsule,898359,RxNorm,amlodipine
40142680,Amlodipine / benazepril Oral Capsule [Lotrel],744885,RxNorm,amlodipine
40171559,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule,898356,RxNorm,amlodipine
1510709,Amlodipine 10 MG / celecoxib 200 MG Oral Tablet,2047717,RxNorm,amlodipine
1560059,Amlodipine / celecoxib Oral Tablet [Consensi],2049590,RxNorm,amlodipine
1510708,Amlodipine 5 MG / celecoxib 200 MG Oral Tablet,2047716,RxNorm,amlodipine
1510707,Amlodipine 2.5 MG / celecoxib 200 MG Oral Tablet,2047715,RxNorm,amlodipine
1510706,Amlodipine / celecoxib Oral Tablet,2047713,RxNorm,amlodipine
1560062,Amlodipine 2.5 MG / celecoxib 200 MG Oral Tablet [Consensi],2049593,RxNorm,amlodipine
40145312,Amlodipine Disintegrating Oral Tablet,757673,RxNorm,amlodipine
19129157,Amlodipine 5 MG Disintegrating Oral Tablet,757676,RxNorm,amlodipine
19129156,Amlodipine 2.5 MG Disintegrating Oral Tablet,757675,RxNorm,amlodipine
19129155,Amlodipine 10 MG Disintegrating Oral Tablet,757674,RxNorm,amlodipine
19108731,Amlodipine 5 MG Extended Release Oral Capsule,437440,RxNorm,amlodipine
40008976,Amlodipine Extended Release Oral Capsule,437441,RxNorm,amlodipine
40224179,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],1000005,RxNorm,amlodipine
40224170,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],999995,RxNorm,amlodipine
40224176,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],1000000,RxNorm,amlodipine
40224153,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet,999966,RxNorm,amlodipine
40224173,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],999971,RxNorm,amlodipine
40224167,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],999990,RxNorm,amlodipine
40224154,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet [Tribenzor],999970,RxNorm,amlodipine
40224169,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,999991,RxNorm,amlodipine
40224178,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,1000001,RxNorm,amlodipine
40224175,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,999996,RxNorm,amlodipine
40224172,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,999967,RxNorm,amlodipine
40224166,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,999986,RxNorm,amlodipine
974860,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,848135,RxNorm,amlodipine
974859,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848134,RxNorm,amlodipine
974858,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848131,RxNorm,amlodipine
974861,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Exforge HCT],848139,RxNorm,amlodipine
974887,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848155,RxNorm,amlodipine
974885,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848149,RxNorm,amlodipine
40160343,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet [Exforge HCT],848148,RxNorm,amlodipine
974883,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848144,RxNorm,amlodipine
40160338,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet,848130,RxNorm,amlodipine
974884,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848145,RxNorm,amlodipine
19135441,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848140,RxNorm,amlodipine
974886,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848151,RxNorm,amlodipine
19127434,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet,730872,RxNorm,amlodipine
19127433,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet,730869,RxNorm,amlodipine
1312779,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744636,RxNorm,amlodipine
40142669,Amlodipine / olmesartan Oral Tablet,730860,RxNorm,amlodipine
19127430,Amlodipine 10 MG / Olmesartan medoxomil 20 MG Oral Tablet,730861,RxNorm,amlodipine
1312776,Amlodipine 10 MG / Olmesartan medoxomil 20 MG Oral Tablet [Azor],744624,RxNorm,amlodipine
1312778,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Azor],744632,RxNorm,amlodipine
1312777,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744628,RxNorm,amlodipine
40142670,Amlodipine / olmesartan Oral Tablet [Azor],744623,RxNorm,amlodipine
19127432,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet,730866,RxNorm,amlodipine
40008977,Amlodipine Oral Capsule,437439,RxNorm,amlodipine
19103475,Amlodipine 5 MG Oral Capsule,410587,RxNorm,amlodipine
1361519,Amlodipine 1 MG/ML Oral Suspension,2184120,RxNorm,amlodipine
1361522,Amlodipine Oral Suspension [Katerzia],2184123,RxNorm,amlodipine
1361518,Amlodipine Oral Suspension,2184119,RxNorm,amlodipine
1361525,Amlodipine 1 MG/ML Oral Suspension [Katerzia],2184126,RxNorm,amlodipine
40008978,Amlodipine Oral Tablet,370573,RxNorm,amlodipine
1332442,Amlodipine 10 MG Oral Tablet [Norvasc],212575,RxNorm,amlodipine
19073093,Amlodipine 10 MG Oral Tablet,308135,RxNorm,amlodipine
19073094,Amlodipine 2.5 MG Oral Tablet,308136,RxNorm,amlodipine
1332419,Amlodipine 5 MG Oral Tablet,197361,RxNorm,amlodipine
40008979,Amlodipine Oral Tablet [Norvasc],368359,RxNorm,amlodipine
1332421,Amlodipine 5 MG Oral Tablet [Norvasc],212549,RxNorm,amlodipine
1332420,Amlodipine 2.5 MG Oral Tablet [Norvasc],212542,RxNorm,amlodipine
45892984,Amlodipine / Perindopril Oral Tablet [Prestalia],1600719,RxNorm,amlodipine
45892981,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet,1600716,RxNorm,amlodipine
45892993,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet [Prestalia],1600730,RxNorm,amlodipine
45892987,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet,1600724,RxNorm,amlodipine
45892980,Amlodipine / Perindopril Oral Tablet,1600715,RxNorm,amlodipine
45892989,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet [Prestalia],1600726,RxNorm,amlodipine
45892991,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet,1600728,RxNorm,amlodipine
45892985,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet [Prestalia],1600722,RxNorm,amlodipine
40167844,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet [Twynsta],876518,RxNorm,amlodipine
40167849,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet,876524,RxNorm,amlodipine
40167846,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet,876519,RxNorm,amlodipine
40167843,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet,876514,RxNorm,amlodipine
40167838,Amlodipine / telmisartan Oral Tablet,876513,RxNorm,amlodipine
40167853,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta],876533,RxNorm,amlodipine
40167847,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta],876523,RxNorm,amlodipine
40167852,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet,876529,RxNorm,amlodipine
40167850,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet [Twynsta],876528,RxNorm,amlodipine
40167839,Amlodipine / telmisartan Oral Tablet [Twynsta],876517,RxNorm,amlodipine
1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,722134,RxNorm,amlodipine
1332525,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,722126,RxNorm,amlodipine
1332530,Amlodipine 10 MG / valsartan 320 MG Oral Tablet [Exforge],724887,RxNorm,amlodipine
1332532,Amlodipine 5 MG / valsartan 320 MG Oral Tablet [Exforge],724895,RxNorm,amlodipine
1332528,Amlodipine 5 MG / valsartan 320 MG Oral Tablet,722137,RxNorm,amlodipine
1332529,Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge],724879,RxNorm,amlodipine
1332531,Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge],724891,RxNorm,amlodipine
40140541,Amlodipine / valsartan Oral Tablet,722125,RxNorm,amlodipine
1332526,Amlodipine 10 MG / valsartan 320 MG Oral Tablet,722131,RxNorm,amlodipine
40141364,Amlodipine / valsartan Oral Tablet [Exforge],724894,RxNorm,amlodipine
19085839,Bepridil 400 MG,330661,RxNorm,bepridil
1319751,Bepridil,1436,RxNorm,bepridil
36217982,Bepridil Oral Product,1153269,RxNorm,bepridil
19074151,Bepridil 200 MG Oral Tablet,308700,RxNorm,bepridil
19085838,Bepridil 200 MG,330660,RxNorm,bepridil
36217983,Bepridil Pill,1153270,RxNorm,bepridil
40017467,Bepridil Oral Tablet [Vascor],368258,RxNorm,bepridil
1319788,Bepridil 300 MG,329581,RxNorm,bepridil
1319783,Bepridil 300 MG Oral Tablet [Vascor],213433,RxNorm,bepridil
19000608,Bepridil 400 MG [Vascor],573324,RxNorm,bepridil
19074152,Bepridil 300 MG Oral Tablet,308701,RxNorm,bepridil
40017466,Bepridil Oral Tablet,371043,RxNorm,bepridil
1319787,Bepridil 400 MG Oral Tablet,313859,RxNorm,bepridil
36239981,Vascor Pill,1187579,RxNorm,bepridil
36239980,Vascor Oral Product,1187578,RxNorm,bepridil
19108970,Bepridil 100 MG,437908,RxNorm,bepridil
19047804,Bepridil 200 MG Oral Tablet [Vascor],213408,RxNorm,bepridil
1319784,Bepridil 400 MG Oral Tablet [Vascor],213435,RxNorm,bepridil
19106089,Bepridil 100 MG Oral Tablet,427054,RxNorm,bepridil
19000606,Bepridil 200 MG [Vascor],573299,RxNorm,bepridil
19000607,Bepridil 300 MG [Vascor],573322,RxNorm,bepridil
19074151,Bepridil 200 MG Oral Tablet,308700,RxNorm,bepridil
40017467,Bepridil Oral Tablet [Vascor],368258,RxNorm,bepridil
1319783,Bepridil 300 MG Oral Tablet [Vascor],213433,RxNorm,bepridil
19074152,Bepridil 300 MG Oral Tablet,308701,RxNorm,bepridil
1319787,Bepridil 400 MG Oral Tablet,313859,RxNorm,bepridil
40017466,Bepridil Oral Tablet,371043,RxNorm,bepridil
19047804,Bepridil 200 MG Oral Tablet [Vascor],213408,RxNorm,bepridil
1319784,Bepridil 400 MG Oral Tablet [Vascor],213435,RxNorm,bepridil
19106089,Bepridil 100 MG Oral Tablet,427054,RxNorm,bepridil
42629413,50 ML clevidipine 0.5 MG/ML Injection,1790239,RxNorm,clevidipine
19089969,clevidipine,233603,RxNorm,clevidipine
42629418,clevidipine 0.5 MG/ML Injection [Cleviprex],1790244,RxNorm,clevidipine
42629415,clevidipine Injection [Cleviprex],1790241,RxNorm,clevidipine
36221991,clevidipine Injectable Product,1163745,RxNorm,clevidipine
42629411,clevidipine 0.5 MG/ML,1790237,RxNorm,clevidipine
42629421,250 ML clevidipine 0.5 MG/ML Injection,1790247,RxNorm,clevidipine
42629419,100 ML clevidipine 0.5 MG/ML Injection,1790245,RxNorm,clevidipine
42629416,50 ML clevidipine 0.5 MG/ML Injection [Cleviprex],1790242,RxNorm,clevidipine
36234828,Cleviprex Injectable Product,1172336,RxNorm,clevidipine
42629420,100 ML clevidipine 0.5 MG/ML Injection [Cleviprex],1790246,RxNorm,clevidipine
42629417,clevidipine 0.5 MG/ML Injection,1790243,RxNorm,clevidipine
42629412,clevidipine Injection,1790238,RxNorm,clevidipine
42629414,clevidipine 0.5 MG/ML [Cleviprex],1790240,RxNorm,clevidipine
42629422,250 ML clevidipine 0.5 MG/ML Injection [Cleviprex],1790248,RxNorm,clevidipine
42629413,50 ML clevidipine 0.5 MG/ML Injection,1790239,RxNorm,clevidipine
42629418,clevidipine 0.5 MG/ML Injection [Cleviprex],1790244,RxNorm,clevidipine
42629415,clevidipine Injection [Cleviprex],1790241,RxNorm,clevidipine
42629421,250 ML clevidipine 0.5 MG/ML Injection,1790247,RxNorm,clevidipine
42629419,100 ML clevidipine 0.5 MG/ML Injection,1790245,RxNorm,clevidipine
42629416,50 ML clevidipine 0.5 MG/ML Injection [Cleviprex],1790242,RxNorm,clevidipine
42629420,100 ML clevidipine 0.5 MG/ML Injection [Cleviprex],1790246,RxNorm,clevidipine
42629417,clevidipine 0.5 MG/ML Injection,1790243,RxNorm,clevidipine
42629412,clevidipine Injection,1790238,RxNorm,clevidipine
42629422,250 ML clevidipine 0.5 MG/ML Injection [Cleviprex],1790248,RxNorm,clevidipine
19135043,Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Tildiem LA],845242,RxNorm,diltiazem
36233052,Dilcardia XL Pill,1168876,RxNorm,diltiazem
19133609,Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule,830922,RxNorm,diltiazem
40035958,Diltiazem Extended Release Oral Tablet [Tildiem],379779,RxNorm,diltiazem
40035691,Diltiazem Extended Release Oral Capsule [Kentiazem],385968,RxNorm,diltiazem
19133637,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cartia],831242,RxNorm,diltiazem
19134990,Diltiazem Hydrochloride 360 MG Extended Release Oral Tablet,845184,RxNorm,diltiazem
40035968,Diltiazem Oral Tablet,371856,RxNorm,diltiazem
19046778,Diltiazem Hydrochloride 30 MG [Cardizem],833218,RxNorm,diltiazem
36235331,Diltia Pill,1169601,RxNorm,diltiazem
1328743,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Diltzac],848524,RxNorm,diltiazem
40035696,Diltiazem Extended Release Oral Tablet [Angiozem],379772,RxNorm,diltiazem
19133628,Diltiazem Hydrochloride 120 MG Extended Release Oral Tablet [Tiamate],831119,RxNorm,diltiazem
19133611,Diltiazem Hydrochloride 60 MG Oral Capsule,831012,RxNorm,diltiazem
792882,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiadylt],1988312,RxNorm,diltiazem
19134680,Diltiazem 100 MG Extended Release Oral Capsule,844872,RxNorm,diltiazem
19088287,Diltiazem Hydrochloride 240 MG [Diltzac],831281,RxNorm,diltiazem
36229443,Cardizem Pill,1175761,RxNorm,diltiazem
19134211,Diltiazem Hydrochloride 60 MG [Tildiem],844342,RxNorm,diltiazem
19134158,Diltiazem Hydrochloride 180 MG [Viazem XL],844288,RxNorm,diltiazem
19133571,Diltiazem Hydrochloride 180 MG [Cardizem],830846,RxNorm,diltiazem
19024086,Diltiazem Hydrochloride 60 MG Oral Tablet [Calcicard],200877,RxNorm,diltiazem
19135029,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Slozem],845228,RxNorm,diltiazem
1328659,Diltiazem Hydrochloride 420 MG Extended Release Oral Capsule,831351,RxNorm,diltiazem
19133561,Diltiazem Hydrochloride 300 MG,830800,RxNorm,diltiazem
19082786,Diltiazem Hydrochloride 180 MG [Tiazac],831243,RxNorm,diltiazem
40236118,Diltiazem Hydrochloride 300 MG Extended Release Oral Tablet [Matzim],1091636,RxNorm,diltiazem
19133585,12 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,830872,RxNorm,diltiazem
19088285,Diltiazem Hydrochloride 120 MG [Diltzac],831171,RxNorm,diltiazem
19054552,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Optil XL],227076,RxNorm,diltiazem
19017281,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule [Viazem XL],153458,RxNorm,diltiazem
19134156,Diltiazem Hydrochloride 300 MG [Viazem XL],844286,RxNorm,diltiazem
19133592,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Tablet [Cardizem],830880,RxNorm,diltiazem
19135046,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Dilzem XL],845245,RxNorm,diltiazem
36230655,Teczem Oral Product,1180847,RxNorm,diltiazem
1328216,Diltiazem 120 MG,328682,RxNorm,diltiazem
19134180,Diltiazem Hydrochloride 60 MG [Angiozem],844310,RxNorm,diltiazem
792875,Diltiazem Extended Release Oral Capsule [Tiadylt],1988305,RxNorm,diltiazem
40236101,Diltiazem Hydrochloride 120 MG [Matzim],1091625,RxNorm,diltiazem
19135745,24 HR Diltiazem Hydrochloride 100 MG Extended Release Oral Capsule,849868,RxNorm,diltiazem
19082790,Diltiazem Hydrochloride 420 MG [Tiazac],831356,RxNorm,diltiazem
36230973,Matzim Oral Product,1181567,RxNorm,diltiazem
36227754,Cardizem Injectable Product,1175125,RxNorm,diltiazem
19017260,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Viazem XL],153457,RxNorm,diltiazem
36235333,Diltzac Pill,1169603,RxNorm,diltiazem
36231030,Angiozem Pill,1176239,RxNorm,diltiazem
36216729,Diltiazem Injectable Product,1151887,RxNorm,diltiazem
1328556,Diltiazem Hydrochloride 90 MG Oral Tablet [Cardizem],831137,RxNorm,diltiazem
19133565,Diltiazem Hydrochloride 240 MG,830836,RxNorm,diltiazem
19134989,Diltiazem Hydrochloride 300 MG Extended Release Oral Tablet [Cardizem],845183,RxNorm,diltiazem
40035967,Diltiazem Oral Capsule,393149,RxNorm,diltiazem
19134216,Diltiazem Hydrochloride 60 MG [Optil],844347,RxNorm,diltiazem
1328684,5 ML Diltiazem Hydrochloride 5 MG/ML Prefilled Syringe [Cardizem],833197,RxNorm,diltiazem
19133564,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Cardizem],830803,RxNorm,diltiazem
19133649,Diltiazem Hydrochloride 240 MG [Dilacor],831304,RxNorm,diltiazem
19026196,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Adizem-XL],202232,RxNorm,diltiazem
19134992,Diltiazem Hydrochloride 420 MG Extended Release Oral Tablet [Cardizem],845186,RxNorm,diltiazem
42629597,10 ML Diltiazem Hydrochloride 5 MG/ML Injection,1791232,RxNorm,diltiazem
19134999,Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiazac],845193,RxNorm,diltiazem
19010267,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Slozem],108500,RxNorm,diltiazem
19135045,Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Adizem-XL],845244,RxNorm,diltiazem
19134204,Diltiazem Hydrochloride 240 MG [Angitil XL],844334,RxNorm,diltiazem
36229730,Cartia Oral Product,1175800,RxNorm,diltiazem
19134985,Diltiazem Hydrochloride 90 MG Extended Release Oral Capsule [Cardizem],845178,RxNorm,diltiazem
