concept_id,concept_name,concept_code,vocabulary_id
41041590,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet Box of 100 by Wieb Pharm,OMOP2239552,RxNorm Extension
21073267,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Actelsar HCT] by Actavis,OMOP381987,RxNorm Extension
21031738,sacubitril 49 MG / valsartan 51 MG Oral Tablet [Entresto] Box of 56 by Novartis,OMOP344645,RxNorm Extension
21138580,candesartan 32 MG Oral Tablet Box of 28 by Consilient,OMOP350680,RxNorm Extension
36270584,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Tritazide] Box of 28,OMOP3121459,RxNorm Extension
40901415,valsartan 160 MG Oral Tablet [Valsartan Dexcel] Box of 56,OMOP2099377,RxNorm Extension
41166709,irbesartan 75 MG Oral Tablet [Aprovel] Box of 140 by Sanofi,OMOP2364671,RxNorm Extension
43588111,valsartan 320 MG Oral Tablet [Valsartan Dexcel],OMOP693659,RxNorm Extension
41135469,irbesartan 150 MG Oral Tablet [Aprovel] Box of 56 by MZG,OMOP2333431,RxNorm Extension
41054557,eprosartan 736 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 98,OMOP2252519,RxNorm Extension
41169335,Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 98 by Eurim-Pharm,OMOP2367297,RxNorm Extension
44069915,irbesartan Oral Tablet [Pendo-Irbesartan],OMOP1064546,RxNorm Extension
43274089,telmisartan 40 MG Oral Tablet by Dr Reddys',OMOP549619,RxNorm Extension
43265901,candesartan 4 MG Oral Tablet by Chemmart,OMOP570885,RxNorm Extension
36268497,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Sevikar / HCT] Box of 28,OMOP3119372,RxNorm Extension
44182351,Losartan 25 MG Oral Tablet [Losartan Heumann] Box of 56 by Heumann,OMOP3059074,RxNorm Extension
40901438,valsartan 80 MG Oral Tablet [Valsartan Actavis] Box of 28,OMOP2099400,RxNorm Extension
21032918,olmesartan 20 MG Oral Tablet [Olmetec],OMOP365457,RxNorm Extension
41320598,piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Piretanid Actavis] Box of 50 by Puren,OMOP2518560,RxNorm Extension
43587750,Amlodipine / olmesartan Oral Tablet [Vocado],OMOP687204,RxNorm Extension
41157601,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Hct] Box of 56,OMOP2355563,RxNorm Extension
40968458,Losartan 50 MG Oral Tablet [Losartan Kalium Volkspharma],OMOP2166420,RxNorm Extension
41035870,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil Hct Hennig],OMOP2233832,RxNorm Extension
41050353,Hydrochlorothiazide / valsartan Oral Tablet [VALSARTAN ZENTIVA],OMOP2248315,RxNorm Extension
43140026,candesartan 16 MG Oral Tablet [CANDESARTAN ARROW] Box of 30,OMOP493473,RxNorm Extension
21053149,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 28 by Generics,OMOP374422,RxNorm Extension
41062671,irbesartan 225 MG Oral Tablet [Irbesartan Ct],OMOP2260633,RxNorm Extension
40960533,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet Box of 50,OMOP2158495,RxNorm Extension
43660437,telmisartan 30 MG Oral Tablet [Telmisartan Ratiopharm] by Ratiopharm,OMOP694421,RxNorm Extension
41192550,candesartan 32 MG Oral Tablet [Candesartan Hexal] Box of 28,OMOP2390512,RxNorm Extension
40942506,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopresid] Box of 56,OMOP2140468,RxNorm Extension
43786048,valsartan 40 MG Oral Tablet [Valsartan Hennig] by Hennig,OMOP693510,RxNorm Extension
40979109,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Codiovan] Box of 28 by Cc,OMOP2177071,RxNorm Extension
21079769,candesartan 4 MG Oral Tablet Box of 28 by Sigma-Tau,OMOP351661,RxNorm Extension
43636128,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [LOSARTAN RATIOPHARM] by Ratiopharm,OMOP790867,RxNorm Extension
40885938,Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Olmetec] Box of 98 by Docpharm,OMOP2083900,RxNorm Extension
41289735,olmesartan 40 MG Oral Tablet [Olmetec] Box of 98 by Eurim-Pharm,OMOP2487697,RxNorm Extension
41289740,olmesartan 20 MG Oral Tablet [Olmetec] Box of 98 by BR,OMOP2487702,RxNorm Extension
41285587,candesartan 16 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 28,OMOP2483549,RxNorm Extension
41038133,valsartan 320 MG Oral Tablet [Valsartan Ct] Box of 28 by AbZ-Pharma,OMOP2236095,RxNorm Extension
40845397,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Karvezide] Box of 280,OMOP2043359,RxNorm Extension
44076176,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Auro-Irbesartan] by Auro,OMOP1070807,RxNorm Extension
41220016,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Cozaar] Box of 98,OMOP2417978,RxNorm Extension
43169282,irbesartan 150 MG Oral Tablet [IRBESARTAN MYLAN] Box of 90 by Mylan,OMOP460091,RxNorm Extension
40825682,candesartan 32 MG Oral Tablet [Atacand] Box of 56 by Astrazeneca,OMOP2023644,RxNorm Extension
40834323,sacubitril 97 MG / valsartan 103 MG Oral Tablet Box of 20,OMOP2032285,RxNorm Extension
40888287,Amlodipine 13.9 MG / telmisartan 40 MG Oral Tablet [Twynsta] Box of 28 by Boehringer Ingelheim,OMOP2086249,RxNorm Extension
21169319,sacubitril 97 MG / valsartan 103 MG Oral Tablet [Entresto] by Novartis,OMOP344648,RxNorm Extension
41281768,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [VALSARTAN ZENTIVA] Box of 56,OMOP2479730,RxNorm Extension
40843937,Losartan 100 MG Oral Tablet [Losargamma] Box of 28,OMOP2041899,RxNorm Extension
43725985,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct Aristo] by Aristo,OMOP792100,RxNorm Extension
41218638,Losartan 100 MG Oral Tablet [LOSARTAN PFIZER] Box of 56,OMOP2416600,RxNorm Extension
41188744,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Bz] Box of 50,OMOP2386706,RxNorm Extension
41287802,valsartan 160 MG Oral Tablet [Diovan] Box of 98 by Kohlpharma,OMOP2485764,RxNorm Extension
40979163,Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Olmetec] Box of 98 by Axicorp,OMOP2177125,RxNorm Extension
41187397,Losartan 100 MG Oral Tablet [LOSARTAN RATIOPHARM] Box of 28,OMOP2385359,RxNorm Extension
21151246,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet by Milpharm,OMOP374458,RxNorm Extension
41219266,irbesartan 300 MG Oral Tablet [Aprovel] Box of 98,OMOP2417228,RxNorm Extension
41038528,telmisartan 40 MG Oral Tablet [Kinzalmono] Box of 56 by Kohlpharma,OMOP2236490,RxNorm Extension
44095667,Losartan Oral Tablet [Mint-Losartan],OMOP1090298,RxNorm Extension
21161601,telmisartan 20 MG Oral Tablet by Waymade,OMOP381806,RxNorm Extension
43642273,valsartan 80 MG Oral Tablet [Valsartan Hennig],OMOP693583,RxNorm Extension
41254524,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopresid] Box of 56,OMOP2452486,RxNorm Extension
21025549,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet by Actavis,OMOP408041,RxNorm Extension
44171324,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Fair Med] Box of 28 by Fair-Med,OMOP3048047,RxNorm Extension
43803928,Losartan 50 MG Oral Tablet [Losartan Hetero],OMOP691803,RxNorm Extension
41135459,irbesartan 150 MG Oral Tablet [Irbesartan Hennig] Box of 56 by Hennig,OMOP2333421,RxNorm Extension
36260373,Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Olmesartan / HCTZ Krka],OMOP3111248,RxNorm Extension
40956864,Hydrochlorothiazide / valsartan Oral Tablet [Co Tareg],OMOP2154826,RxNorm Extension
21047363,Losartan 100 MG Oral Tablet by Sigma-Tau,OMOP282452,RxNorm Extension
43672266,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramiplus Stada] by Stada,OMOP783796,RxNorm Extension
43786064,valsartan 120 MG Oral Tablet [Valsartan Abz],OMOP693761,RxNorm Extension
40856462,candesartan 16 MG Oral Tablet [Candesartan Basics] Box of 28 by Basics,OMOP2054424,RxNorm Extension
1347384,irbesartan,83818,RxNorm
43678510,candesartan 8 MG Oral Tablet [Candesartan Aurobindo],OMOP695284,RxNorm Extension
40981013,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil Hct Hennig] Box of 98 by Hennig,OMOP2178975,RxNorm Extension
43205948,candesartan 8 MG Oral Tablet [KENZEN] Box of 30 by Takeda,OMOP493371,RxNorm Extension
44063462,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Hct] by Sivem,OMOP1058093,RxNorm Extension
40885212,Losartan 100 MG Oral Tablet [Losartan Hennig] Box of 56 by Hennig,OMOP2083174,RxNorm Extension
41026120,valsartan 80 MG Oral Tablet [Valsargamma] Box of 98,OMOP2224082,RxNorm Extension
41127597,eprosartan 600 MG Oral Tablet [Eprosartan Aristo] Box of 28,OMOP2325559,RxNorm Extension
44025287,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Ran-Irbesartan] by Ranbaxy,OMOP1019918,RxNorm Extension
40869438,Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet Box of 28,OMOP2067400,RxNorm Extension
40988925,candesartan / Hydrochlorothiazide Oral Tablet [CANDESARTAN ACTAVIS],OMOP2186887,RxNorm Extension
19096677,valsartan 320 MG Oral Tablet,349200,RxNorm
44125856,candesartan 16 MG Oral Tablet [Act Candesartan],OMOP1120487,RxNorm Extension
40912547,Amlodipine 13.9 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 280,OMOP2110509,RxNorm Extension
21023656,irbesartan 300 MG Oral Tablet [Aprovel] Box of 28 by Sanofi,OMOP374713,RxNorm Extension
40937383,Losartan 50 MG Oral Tablet [Cardopal] Box of 56,OMOP2135345,RxNorm Extension
44057085,Hydrochlorothiazide / irbesartan Oral Tablet [Mint-Irbesartan/Hctz],OMOP1051716,RxNorm Extension
41174613,valsartan Oral Tablet [Valsartan Hormosan],OMOP2372575,RxNorm Extension
43266752,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesatzide] Box of 30,OMOP533866,RxNorm Extension
43140024,candesartan 16 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 30 by Actavis,OMOP493469,RxNorm Extension
21076880,Losartan 50 MG Oral Tablet by Necessity Supplies,OMOP282599,RxNorm Extension
40853960,Losartan 50 MG Oral Tablet [Cozaar] Box of 98 by Kohlpharma,OMOP2051922,RxNorm Extension
40948189,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hormosan] Box of 28 by Hormosan,OMOP2146151,RxNorm Extension
43732115,valsartan 80 MG Oral Tablet [Valsartan Dexcel] by Dexcel-Pharma,OMOP693588,RxNorm Extension
44086085,Losartan 25 MG Oral Tablet [Jamp-Losartan],OMOP1080716,RxNorm Extension
41041580,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Telmisartan Plus Hct Stada] Box of 28 by Stada,OMOP2239542,RxNorm Extension
43696315,candesartan Oral Tablet [Candesartancilexetil Sandoz],OMOP695073,RxNorm Extension
44076041,irbesartan 150 MG Oral Tablet [Ntp-Irbesartan] by TEVA,OMOP1070672,RxNorm Extension
40973456,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Atacand Plus],OMOP2171418,RxNorm Extension
1317674,telmisartan 80 MG Oral Tablet [Micardis],213432,RxNorm
41085542,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet Box of 280,OMOP2283504,RxNorm Extension
43140001,candesartan 4 MG Oral Tablet [CANDESARTAN EG],OMOP493207,RxNorm Extension
41001135,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Hct Axcount] Box of 28,OMOP2199097,RxNorm Extension
43766458,Felodipine / Ramipril Oral Tablet [Unimax],OMOP666163,RxNorm Extension
41042032,Felodipine 5 MG / Ramipril 5 MG Oral Tablet [Unimax] Box of 100 by Astrazeneca,OMOP2239994,RxNorm Extension
44114613,Losartan 25 MG Oral Tablet by Sanis,OMOP1109244,RxNorm Extension
43517245,valsartan 160 MG Oral Tablet [Diovan] Box of 7,OMOP2804360,RxNorm Extension
35763918,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet Box of 28 by Arrow Generics,OMOP2765379,RxNorm Extension
40944752,valsartan 80 MG Oral Tablet [Valsartan Abz] Box of 56 by AbZ-Pharma,OMOP2142714,RxNorm Extension
43287412,Amlodipine 5 MG / olmesartan 20 MG Oral Tablet Box of 1000 by Apotex,OMOP543750,RxNorm Extension
41035891,candesartan 32 MG Oral Tablet [Candesartan Stada] Box of 28,OMOP2233853,RxNorm Extension
41168844,candesartan 8 MG Oral Tablet [Candesartan Biomo] Box of 28 by biomo,OMOP2366806,RxNorm Extension
41010236,irbesartan 75 MG Oral Tablet [Irbesartan Abz] Box of 28 by AbZ-Pharma,OMOP2208198,RxNorm Extension
40907470,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Actavis],OMOP2105432,RxNorm Extension
44186739,Amlodipine 6.94 MG / telmisartan 80 MG Oral Tablet [Twynsta] Box of 56 by Eurim-Pharm,OMOP3063462,RxNorm Extension
41030830,Losartan 50 MG Oral Tablet [Losartan Winthrop] Box of 56,OMOP2228792,RxNorm Extension
44182989,Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 98 by European,OMOP3059712,RxNorm Extension
41293157,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Ratiopharm] Box of 98 by Ratiopharm,OMOP2491119,RxNorm Extension
43189856,Hydrochlorothiazide / telmisartan Oral Tablet [TELMISARTAN TEVA],OMOP447328,RxNorm Extension
41219868,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Hexal] Box of 28,OMOP2417830,RxNorm Extension
41231263,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Candesartan Abz] Box of 98 by AbZ-Pharma,OMOP2429225,RxNorm Extension
43157032,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS] Box of 30,OMOP447722,RxNorm Extension
43516086,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Co-Diovan] Box of 28,OMOP2803201,RxNorm Extension
21102248,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [CoAprovel] Box of 28 by Necessity Supplies,OMOP374891,RxNorm Extension
43257674,telmisartan 80 MG Oral Tablet Box of 28 by Dr Reddys',OMOP549652,RxNorm Extension
41074774,candesartan 16 MG Oral Tablet [Atacand] Box of 56 by Milinda Am,OMOP2272736,RxNorm Extension
40915235,olmesartan 40 MG Oral Tablet [Olmetec] Box of 56 by Axicorp,OMOP2113197,RxNorm Extension
41010524,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Kalium Hctz Aurobindo] Box of 28 by Aurobindo,OMOP2208486,RxNorm Extension
41313129,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Valsacor] Box of 98,OMOP2511091,RxNorm Extension
40938742,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Triatec Plus Kohlpharma] Box of 20,OMOP2136704,RxNorm Extension
21074758,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet Box of 28 by TEVA,OMOP408091,RxNorm Extension
43660306,Losartan 50 MG Oral Tablet [LOSARTAN SANDOZ] by Hexal,OMOP691816,RxNorm Extension
43515809,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet by Apotex,OMOP2802924,RxNorm Extension
44070414,candesartan Oral Tablet [Dom-Candesartan],OMOP1065045,RxNorm Extension
21131482,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 28 by Alliance,OMOP374507,RxNorm Extension
41311769,Losartan 100 MG Oral Tablet [Losartan Steiner] Box of 98,OMOP2509731,RxNorm Extension
1312743,Olmesartan medoxomil 5 MG Oral Tablet,349373,RxNorm
40882435,valsartan 160 MG Oral Tablet [Valsartan Hennig] Box of 28 by Hennig,OMOP2080397,RxNorm Extension
21112051,irbesartan 75 MG Oral Tablet [Aprovel] by DE,OMOP374788,RxNorm Extension
43514569,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet by Ranbaxy,OMOP2801684,RxNorm Extension
40839213,valsartan 160 MG Oral Tablet [Cordinate] Box of 56,OMOP2037175,RxNorm Extension
36270363,olmesartan 40 MG Oral Tablet [Olmesartan Sandoz] Box of 28,OMOP3121238,RxNorm Extension
40854612,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Beta] Box of 20 by Betapharm,OMOP2052574,RxNorm Extension
41192528,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesarplus Al] Box of 98,OMOP2390490,RxNorm Extension
41063256,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Hexal] Box of 56,OMOP2261218,RxNorm Extension
40947516,Losartan 12.5 MG Oral Tablet [Losartan 1a Pharma] Box of 21 by 1 A,OMOP2145478,RxNorm Extension
41041345,irbesartan 75 MG Oral Tablet [Aprovel] Box of 56 by Kohlpharma,OMOP2239307,RxNorm Extension
44171320,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Fair Med] Box of 56 by Fair-Med,OMOP3048043,RxNorm Extension
41260292,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Kalium Hctz Aurobindo] Box of 98 by Aurobindo,OMOP2458254,RxNorm Extension
43713953,Losartan 100 MG Oral Tablet [Losartan Ct] by AbZ-Pharma,OMOP691600,RxNorm Extension
44179130,candesartan 4 MG Oral Tablet [Candesartan Puren] Box of 98 by Puren,OMOP3055853,RxNorm Extension
41231794,Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 98 by Kohlpharma,OMOP2429756,RxNorm Extension
41287809,valsartan 320 MG Oral Tablet [Diovan] Box of 56 by Novartis,OMOP2485771,RxNorm Extension
41188741,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Triatec Plus Eup] Box of 100,OMOP2386703,RxNorm Extension
44086083,Losartan 100 MG Oral Tablet [Apo-Losartan],OMOP1080714,RxNorm Extension
41244963,valsartan 80 MG Oral Tablet [Valsartan Hennig] Box of 28,OMOP2442925,RxNorm Extension
974647,eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten HCT],352335,RxNorm
21060091,candesartan 16 MG Oral Tablet Box of 28 by A A H,OMOP350262,RxNorm Extension
21102219,valsartan 40 MG Oral Tablet [Diovan] Box of 7,OMOP374400,RxNorm Extension
43786175,candesartan 16 MG Oral Tablet [Candesartancilexetil Sandoz] by Hexal,OMOP695393,RxNorm Extension
36893008,Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Sevikar],OMOP1005974,RxNorm Extension
41307710,telmisartan 20 MG Oral Tablet [Telmisartan Hormosan],OMOP2505672,RxNorm Extension
41120004,valsartan 160 MG Oral Tablet [Valsartan Al] Box of 98,OMOP2317966,RxNorm Extension
36273145,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Plus EG],OMOP3124020,RxNorm Extension
41188810,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Hct] Box of 28,OMOP2386772,RxNorm Extension
40888109,azilsartan 40 MG Oral Tablet [Edarbi] Box of 98 by Takeda,OMOP2086071,RxNorm Extension
41148219,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet Box of 280,OMOP2346181,RxNorm Extension
43189886,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS] Box of 30 by Actavis,OMOP447602,RxNorm Extension
43265899,candesartan 32 MG Oral Tablet by Auro,OMOP570140,RxNorm Extension
41125462,irbesartan 300 MG Oral Tablet [Irbesartan Dexcel] Box of 28,OMOP2323424,RxNorm Extension
40843934,Losartan 100 MG Oral Tablet [Losar Q] Box of 98,OMOP2041896,RxNorm Extension
41135043,Losartan 50 MG Oral Tablet [Losartan Biomo] Box of 98 by biomo,OMOP2333005,RxNorm Extension
43194797,telmisartan 80 MG Oral Tablet [TELMISARTAN ZYDUS] Box of 90 by Zydus,OMOP491212,RxNorm Extension
41157614,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Biomo] Box of 56,OMOP2355576,RxNorm Extension
21151697,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [MicardisPlus] Box of 28,OMOP381943,RxNorm Extension
41291328,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet Box of 100 by Wieb Pharm,OMOP2489290,RxNorm Extension
41035896,candesartan 16 MG Oral Tablet [Candesartan Ratiopharm] Box of 56,OMOP2233858,RxNorm Extension
36258225,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Sevikar / HCT] Box of 98,OMOP3109100,RxNorm Extension
44037268,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Auro-Valsartan] by Auro,OMOP1031899,RxNorm Extension
41199102,eprosartan 600 MG Oral Tablet [Eprosartan Ratiopharm] Box of 98 by Ratiopharm,OMOP2397064,RxNorm Extension
43606162,valsartan 160 MG Oral Tablet [Valsartan Hennig],OMOP693735,RxNorm Extension
41148227,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet Box of 90,OMOP2346189,RxNorm Extension
21053534,telmisartan 80 MG Oral Tablet Box of 28 by Waymade,OMOP381871,RxNorm Extension
41290619,Losartan 50 MG Oral Tablet [Losartan Stada] Box of 98 by Stada,OMOP2488581,RxNorm Extension
36275485,olmesartan 10 MG Oral Tablet [Olmesartan Sandoz],OMOP3126360,RxNorm Extension
41132590,telmisartan 80 MG Oral Tablet [Micardis] Box of 98 by Emra-Med,OMOP2330552,RxNorm Extension
21130969,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Sevikar],OMOP365537,RxNorm Extension
36257139,candesartan 16 MG Oral Tablet [CANDESARTAN EG] Box of 28 by Eurogenerics,OMOP3108014,RxNorm Extension
41041564,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Beta] Box of 56 by Betapharm,OMOP2239526,RxNorm Extension
44166856,telmisartan 20 MG Oral Tablet [Micardis] Box of 28 by Cambridge Major,OMOP3043579,RxNorm Extension
41135719,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsargamma] Box of 28 by Woerwag,OMOP2333681,RxNorm Extension
40843911,Losartan 50 MG Oral Tablet [Losartan Steiner] Box of 28,OMOP2041873,RxNorm Extension
41188791,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Eumann H2u] Box of 56,OMOP2386753,RxNorm Extension
43714357,irbesartan Oral Tablet [Irbesartan Hennig],OMOP698314,RxNorm Extension
43139745,telmisartan 80 MG Oral Tablet [TELMISARTAN RANBAXY] Box of 90,OMOP491190,RxNorm Extension
41032183,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus Hct Al] Box of 98,OMOP2230145,RxNorm Extension
